round_index,test_id,source_file_index,source_session_dir,source_session_id,original_round_index,original_test_id,selected_step_count,selected_step_indices,ConstellationConfig,DegradedEdgeRatio,EdgeDisconnectRatio,EdgeBandwidthMeanDecreaseRatio,EdgeBandwidthDecreaseStd,PoissonRate,MeanIntervalTime,PacketGenerationInterval,PacketSizeMean,PacketSizeStd,StateObservationAttack_level,ActionAttack_level,StateTransferAttack_level,RewardAttack_level,ExperiencePoolAttack_level,ModelTampAttack_level,PacketLossRate,NetworkThroughput,BandwidthUtilization,AvgPacketNodeVisits,CumulativeReward,AverageInferenceTime,AverageE2eDelay,AverageHopCount,AverageComputingRatio,ComputingWaitingTime,AverageEndingReward
3,39,0,failure_and_attribution_analysis\full_project_runs\20260514_103038\simulation_data\4\20260514_103038\current_session,session_0000,3,39,2,"90,100",4.0,0.49679467775928404,0.6265279938863055,0.7792612635971521,0.1259404601054033,43.000581778507474,16.82440853840129,3.4794184114512343,300870988.0,258342637.0,0.0,3.0,0.0,0.0,0.0,0.0,0.65665,22.911,0.0026000000000000003,3.0895,5.329122,0.374,2.3415,3.061,0.1283,2.206,0.8829452843241077
3,40,0,failure_and_attribution_analysis\full_project_runs\20260514_103038\simulation_data\4\20260514_103038\current_session,session_0000,3,40,2,"90,100",4.0,0.5973758802930608,0.33471403288362755,0.5955419327796342,0.12878330573775718,40.92923146593276,16.756643248318777,3.356215909888149,177392539.0,306632151.0,0.0,0.0,0.0,0.0,0.0,2.0,0.4424,76.3625,0.003,3.9975,8.583499,0.3705,1.557,4.022,0.085,1.2810000000000001,0.8216585584370197
3,41,0,failure_and_attribution_analysis\full_project_runs\20260514_103038\simulation_data\4\20260514_103038\current_session,session_0000,3,41,2,"90,100",4.0,0.653519365000214,0.6813330086468984,0.9853686627440621,0.08209159079664174,41.992570733953805,18.238564895825963,3.235154030272999,110656956.0,320630740.0,0.0,0.0,0.0,4.0,0.0,0.0,0.88825,2.5404999999999998,0.0009,2.432,-7.056145000000001,0.4225,2.568,2.6665,0.04665,2.232,0.8715877934564965
3,42,0,failure_and_attribution_analysis\full_project_runs\20260514_103038\simulation_data\4\20260514_103038\current_session,session_0000,3,42,2,"90,100",4.0,0.25510150562471673,0.3352984993262161,0.47372768279679806,0.03339241820726829,42.88730275275925,20.848601699984947,3.510857745406891,100000000.0,300295995.0,0.0,0.0,2.0,0.0,0.0,0.0,0.22445,43.212,0.00075,4.041,14.052248500000001,0.424,0.745,3.207,0.03665,0.6565,0.8878313388257024
3,43,0,failure_and_attribution_analysis\full_project_runs\20260514_103038\simulation_data\4\20260514_103038\current_session,session_0000,3,43,2,"90,100",4.0,0.391832979575477,0.6848881488371639,0.7742843084756743,0.09433033975570373,44.626972166521284,19.335310197884045,3.628628135971363,122670119.0,311650193.0,0.0,0.0,2.0,0.0,0.0,0.0,0.58925,102.52900000000001,0.0014000000000000002,3.4234999999999998,7.04415,0.41200000000000003,1.548,3.509,0.07665,1.4100000000000001,0.7588998445281498
3,44,0,failure_and_attribution_analysis\full_project_runs\20260514_103038\simulation_data\4\20260514_103038\current_session,session_0000,3,44,2,"90,100",4.0,0.8338635893833826,0.4252185140934778,0.4252185140934778,0.2,43.23966131443811,15.902539615173731,3.356933796756844,538654616.0,425044277.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7061499999999999,78.9895,0.0043,2.9299999999999997,2.349681,0.4095,3.136,2.722,0.19835000000000003,2.9530000000000003,0.7519358106624072
3,45,0,failure_and_attribution_analysis\full_project_runs\20260514_103038\simulation_data\4\20260514_103038\current_session,session_0000,3,45,2,"90,100",4.0,0.5692897602961725,0.7443653774068684,0.8574652374752645,0.10770221094948842,42.5969544036932,17.34807584541667,3.729769982177995,195707032.0,320820059.0,0.0,3.0,0.0,0.0,0.0,0.0,0.77275,11.955499999999999,0.00205,2.753,3.8933945000000003,0.34850000000000003,1.9329999999999998,2.67,0.095,1.8555000000000001,0.826426761167381
3,46,0,failure_and_attribution_analysis\full_project_runs\20260514_103038\simulation_data\4\20260514_103038\current_session,session_0000,3,46,2,"90,100",4.0,0.8854031321649696,0.4717055297457414,0.7986385767151101,0.12078732144468166,43.26036871745536,17.888756254843365,3.870667636299829,418331560.0,386260502.0,4.0,0.0,0.0,0.0,0.0,0.0,0.80985,11.6375,0.0054,2.857,1.0562905,0.40049999999999997,2.6105,3.5,0.17500000000000002,2.083,0.8694669659655012
3,47,0,failure_and_attribution_analysis\full_project_runs\20260514_103038\simulation_data\4\20260514_103038\current_session,session_0000,3,47,2,"90,100",4.0,0.8224281982085248,0.5862605214790348,0.6463900911067532,0.14834517499987881,42.85384295619389,16.89361723531506,3.606932667110716,508481339.0,404107557.0,3.0,0.0,0.0,0.0,0.0,0.0,0.79775,21.572000000000003,0.0033,3.1835,-0.23887950000000013,0.4295,2.3804999999999996,3.396,0.10750000000000001,2.2115,0.6518265239083568
3,48,0,failure_and_attribution_analysis\full_project_runs\20260514_103038\simulation_data\4\20260514_103038\current_session,session_0000,3,48,2,"90,100",4.0,0.7534868795067057,0.5922875144044634,0.8529651256025375,0.14704388945365485,43.04618810547646,18.36414267661972,3.5048301056484075,339981338.0,313478291.0,0.0,2.0,0.0,0.0,0.0,0.0,0.6386000000000001,23.9285,0.00275,3.133,4.8106985,0.373,1.5015,2.836,0.10585,1.3290000000000002,0.8794693450793271
