round_index,test_id,ConstellationConfig,DegradedEdgeRatio,EdgeDisconnectRatio,EdgeBandwidthMeanDecreaseRatio,EdgeBandwidthDecreaseStd,PoissonRate,MeanIntervalTime,PacketGenerationInterval,PacketSizeMean,PacketSizeStd,StateObservationAttack_level,ActionAttack_level,StateTransferAttack_level,RewardAttack_level,ExperiencePoolAttack_level,ModelTampAttack_level,fail_score,total_membership,total_membership_v2,decision_score,decision_score_v2,fused_score,final_failure_probability,terminal_risk_score,system_failure,true_failure,terminal_hard_failure
3,44,4,0.8338635893833826,0.4252185140934778,0.4252185140934778,0.2,43.23966131443811,15.902539615173731,3.356933796756844,538654616,425044277,0,0,0,0,0,0,0.0,0.2842483515513128,0.5419288196117248,0.24505347699129504,0.24505347699129504,0.0,0.0,0.43344258689619086,True,False,True
3,45,4,0.5692897602961725,0.7443653774068684,0.8574652374752645,0.10770221094948842,42.5969544036932,17.34807584541667,3.729769982177995,195707032,320820059,0,3,0,0,0,0,0.0,0.20866623702088016,0.31141427924354004,0.1854596940531959,0.1854596940531959,0.0,0.0,0.48462285116269466,True,False,True
3,46,4,0.8854031321649696,0.4717055297457414,0.7986385767151101,0.12078732144468166,43.26036871745536,17.888756254843365,3.870667636299829,418331560,386260502,4,0,0,0,0,0,0.0,0.2190319873588806,0.4743152367820605,0.2529633897881677,0.2529633897881677,0.0,0.0,0.4422215196053983,True,False,True
3,47,4,0.8224281982085248,0.5862605214790348,0.6463900911067532,0.14834517499987881,42.85384295619389,16.89361723531506,3.606932667110716,508481339,404107557,3,0,0,0,0,0,0.0,0.2715404379508057,0.4273019462177109,0.2783294021009582,0.2783294021009582,0.0,0.0,0.3880492114780418,True,False,True
3,48,4,0.7534868795067057,0.5922875144044634,0.8529651256025375,0.14704388945365485,43.04618810547646,18.36414267661972,3.5048301056484075,339981338,313478291,0,2,0,0,0,0,0.0,0.20813996374115773,0.44341778028060563,0.14854406049197058,0.14854406049197058,0.0,0.0,0.42331717760616483,True,False,True
3,49,4,0.2754074001946023,0.6482759953272149,0.702662774889969,0.08918568789558183,42.237423505563726,19.005512513760458,3.4328054346962213,357527848,500000000,0,0,0,0,0,0,0.0,0.2709566545110211,0.34384843407260957,0.22742040837406124,0.22742040837406124,0.0,0.0,0.31996947057006875,True,False,True
4,50,4,0.32353561385162277,0.25388625112089014,0.25388625112089014,0.18219448296792873,44.47520109579633,17.731276411328583,3.735689007152353,198619553,257877991,0,0,0,0,4,0,0.0,0.34328131890143637,0.32030975317393506,0.20174205498074996,0.20174205498074996,0.0,0.0,0.19344325421705602,True,False,False
4,51,4,0.18911923750516257,0.5410963918126722,0.5442838668903146,0.03781309010944402,42.83629225165633,15.113311529672496,3.161259616122113,100000000,139123338,0,0,0,4,0,0,0.0,0.29129916722155436,0.3604263039789503,0.2407919348271719,0.2407919348271719,0.0,0.0,0.12355906130016633,True,False,False
4,52,4,0.0826428043372997,0.0,0.0,0.08098672816428958,45.15919943687289,17.553620744413713,3.4577160892205945,191055107,297375648,0,0,0,0,0,0,0.0,0.26226721197571,0.2250329699433031,0.08677367538864031,0.08677367538864031,0.0,0.0,0.0,True,False,False
4,53,4,0.2692261577408984,0.25067111757300126,0.25067111757300126,0.2,44.57998566639881,16.894166167799753,3.6415936517188463,100000000,427206356,0,3,0,0,0,0,0.0,0.4255812755373234,0.44228490778379587,0.17128963914283038,0.17128963914283038,0.0,0.0,0.17134674743061626,True,False,False
