round_index,test_id,source_file_index,source_session_dir,source_session_id,original_round_index,original_test_id,selected_step_count,selected_step_indices,ConstellationConfig,DegradedEdgeRatio,EdgeDisconnectRatio,EdgeBandwidthMeanDecreaseRatio,EdgeBandwidthDecreaseStd,PoissonRate,MeanIntervalTime,PacketGenerationInterval,PacketSizeMean,PacketSizeStd,StateObservationAttack_level,ActionAttack_level,StateTransferAttack_level,RewardAttack_level,ExperiencePoolAttack_level,ModelTampAttack_level,PacketLossRate,NetworkThroughput,BandwidthUtilization,AvgPacketNodeVisits,CumulativeReward,AverageInferenceTime,AverageE2eDelay,AverageHopCount,AverageComputingRatio,ComputingWaitingTime,AverageEndingReward
2,23,0,failure_and_attribution_analysis\full_project_runs\20260514_155731\simulation_data\4\20260514_155731\current_session,session_0000,2,23,2,"90,100",4.0,0.27294326140466074,0.20687582104269575,0.5088901718209503,0.03784463182181533,43.44087361636821,17.71474825812803,3.7114118767378037,312797299.0,230528690.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0708,32.7645,0.0021999999999999997,5.7485,10.927764,0.34850000000000003,2.6715,4.742,0.0975,2.4284999999999997,0.848568254025643
2,24,0,failure_and_attribution_analysis\full_project_runs\20260514_155731\simulation_data\4\20260514_155731\current_session,session_0000,2,24,2,"90,100",4.0,0.0,0.0,0.0,0.049943650592881667,44.93487149562504,15.582955190123345,3.707692455902859,200921283.0,172060623.0,1.0,0.0,0.0,0.0,0.0,0.0,0.01165,47.607,0.0019000000000000002,6.5760000000000005,14.068788999999999,0.3665,1.464,5.497999999999999,0.1075,1.31,0.9042600077671852
2,25,0,failure_and_attribution_analysis\full_project_runs\20260514_155731\simulation_data\4\20260514_155731\current_session,session_0000,2,25,2,"90,100",4.0,0.46558762874064874,0.4467838535254982,0.4467838535254982,0.12504521684307496,43.29941066795405,15.722917114428899,3.5182002643141637,100000000.0,314824019.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4395,21.0985,0.00085,4.109,8.9281895,0.39749999999999996,0.957,4.191,0.04665,0.819,0.894679662818552
2,26,0,failure_and_attribution_analysis\full_project_runs\20260514_155731\simulation_data\4\20260514_155731\current_session,session_0000,2,26,2,"90,100",4.0,0.42282400120635333,0.6162102884478293,0.7147130302449298,0.10043846330366192,42.375218870223634,18.469433667309595,3.384046773978069,100000000.0,247260866.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6326499999999999,17.1,0.0008,3.869,5.513645,0.3575,0.8574999999999999,5.201499999999999,0.037500000000000006,0.7185,0.8946155251940557
2,27,0,failure_and_attribution_analysis\full_project_runs\20260514_155731\simulation_data\4\20260514_155731\current_session,session_0000,2,27,2,"90,100",4.0,0.5617886855181274,0.7278556719284258,0.7278556719284258,0.14250632704605118,42.48579678683576,16.357383394753473,3.623716673622261,100000000.0,279640013.0,0.0,2.0,0.0,0.0,0.0,0.0,0.86805,0.014,0.00035,2.3375,1.5185165,0.345,2.0454999999999997,4.225,0.0517,1.9315,0.7977291181810628
2,28,0,failure_and_attribution_analysis\full_project_runs\20260514_155731\simulation_data\4\20260514_155731\current_session,session_0000,2,28,2,"90,100",4.0,0.40909866947201873,0.3113469347397899,0.78096684052689,0.08092620559406229,40.4080103070196,17.82500668089598,3.7559540170046364,190483748.0,358666726.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39865,33.8275,0.0012000000000000001,4.7545,8.1380765,0.3605,1.651,4.8875,0.0708,1.353,0.8597566694965427
2,29,0,failure_and_attribution_analysis\full_project_runs\20260514_155731\simulation_data\4\20260514_155731\current_session,session_0000,2,29,2,"90,100",4.0,0.4919896256971138,0.5056046082538046,0.5056046082538046,0.11877393017013606,42.94463470806813,17.356098571723717,3.555603282181445,327987596.0,364085969.0,4.0,0.0,0.0,0.0,0.0,0.0,0.7038,32.7115,0.00175,3.226,3.8405065,0.4335,2.1100000000000003,3.7664999999999997,0.11665,1.944,0.8278312060880726
2,30,0,failure_and_attribution_analysis\full_project_runs\20260514_155731\simulation_data\4\20260514_155731\current_session,session_0000,2,30,2,"90,100",4.0,0.8191437081825623,0.0,0.728894091930263,0.12891848211143594,42.1928396726271,20.080812444796656,3.6119651029954296,278958565.0,317301149.0,0.0,3.0,0.0,0.0,0.0,0.0,0.07395,55.2625,0.005900000000000001,6.504,9.0962635,0.401,2.678,5.9445,0.09915,1.603,0.8146985067230695
2,31,0,failure_and_attribution_analysis\full_project_runs\20260514_155731\simulation_data\4\20260514_155731\current_session,session_0000,2,31,2,"90,100",4.0,0.1202480860505154,0.557556015030423,0.5864247916077079,0.0865118364052492,42.585223968617676,17.49213841534063,3.3634748981257245,439566283.0,421200137.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18910000000000002,119.993,0.0037999999999999996,5.558,11.162504,0.38,2.6715,4.75,0.15914999999999999,2.4095000000000004,0.8502793260141335
2,32,0,failure_and_attribution_analysis\full_project_runs\20260514_155731\simulation_data\4\20260514_155731\current_session,session_0000,2,32,2,"90,100",4.0,0.26855919332377126,0.3654532158821776,0.3654532158821776,0.128993386223311,41.767601514739695,15.686180628444982,3.4234804004216537,100000000.0,421099696.0,0.0,4.0,0.0,0.0,0.0,0.0,0.17615,85.9775,0.00135,5.9065,9.0484515,0.3345,1.8065000000000002,5.291,0.095,1.6225,0.7792978915280502
2,33,0,failure_and_attribution_analysis\full_project_runs\20260514_155731\simulation_data\4\20260514_155731\current_session,session_0000,2,33,2,"90,100",4.0,0.5823452030193017,0.35622045727149165,0.35622045727149165,0.13276786547654762,43.1566048292883,16.582030279244037,3.152629252624356,154872659.0,377148917.0,0.0,0.0,0.0,0.0,0.0,4.0,0.60875,188.8495,0.01425,5.4315,-0.7478705,0.356,2.0010000000000003,5.5760000000000005,0.052500000000000005,1.1385,0.10938944338275353
3,34,0,failure_and_attribution_analysis\full_project_runs\20260514_155731\simulation_data\4\20260514_155731\current_session,session_0000,3,34,2,"90,100",4.0,0.5960107395807895,0.5302115374328065,0.5302115374328065,0.10595738159912399,41.53009488599171,19.203371546530054,3.2075051420061635,535114135.0,500000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6083500000000001,55.629,0.0029500000000000004,3.8,4.2164719999999996,0.478,2.354,3.5925,0.15085,2.018,0.8489546710821263
3,35,0,failure_and_attribution_analysis\full_project_runs\20260514_155731\simulation_data\4\20260514_155731\current_session,session_0000,3,35,2,"90,100",4.0,1.0,0.059743961824950675,0.059743961824950675,0.19594609132200252,45.51825598720539,15.713988957840407,3.4857319352807457,124928011.0,500000000.0,4.0,0.0,0.0,0.0,0.0,0.0,0.12495,54.6445,0.0019500000000000003,4.8855,12.843751000000001,0.41600000000000004,1.65,4.3,0.13415,1.4929999999999999,0.8429579683823776
3,36,0,failure_and_attribution_analysis\full_project_runs\20260514_155731\simulation_data\4\20260514_155731\current_session,session_0000,3,36,2,"90,100",4.0,0.3566783743576346,0.8146045399384572,0.8146045399384572,0.028811033553335863,41.86965585582433,21.152315448873424,3.4361104698013443,100000000.0,161682177.0,3.0,0.0,0.0,0.0,0.0,0.0,0.5884499999999999,26.8385,0.00075,3.4425,5.710525499999999,0.405,0.8539999999999999,3.5225,0.0275,0.7205,0.8118314557492539
3,37,0,failure_and_attribution_analysis\full_project_runs\20260514_155731\simulation_data\4\20260514_155731\current_session,session_0000,3,37,2,"90,100",4.0,0.4133218623600097,0.6094558569300093,0.6094558569300093,0.13218080325712817,43.62041396825993,17.23402134512398,3.5984501924811476,100000000.0,274582711.0,0.0,0.0,0.0,0.0,2.0,0.0,0.5625,11.2065,0.00045000000000000004,3.7895000000000003,8.116372,0.3715,0.9390000000000001,3.6075,0.0392,0.8534999999999999,0.9530595429898931
3,38,0,failure_and_attribution_analysis\full_project_runs\20260514_155731\simulation_data\4\20260514_155731\current_session,session_0000,3,38,2,"90,100",4.0,0.2232947360166293,1.0,1.0,0.09738974039610263,41.88104379407532,19.090957891881935,3.606148948244231,100000000.0,150846897.0,0.0,0.0,2.0,0.0,0.0,0.0,0.32,27.9335,0.00065,4.3495,10.522031,0.3875,0.837,4.018000000000001,0.0275,0.7315,0.8867288375046704
3,39,0,failure_and_attribution_analysis\full_project_runs\20260514_155731\simulation_data\4\20260514_155731\current_session,session_0000,3,39,2,"90,100",4.0,0.49679467775928404,0.6265279938863055,0.7792612635971521,0.1259404601054033,43.000581778507474,16.82440853840129,3.4794184114512343,300870988.0,258342637.0,0.0,3.0,0.0,0.0,0.0,0.0,0.51665,42.473,0.0019500000000000001,3.3345000000000002,7.948289,0.4075,1.7235,3.21,0.10414999999999999,1.5995,0.8311865035546446
3,40,0,failure_and_attribution_analysis\full_project_runs\20260514_155731\simulation_data\4\20260514_155731\current_session,session_0000,3,40,2,"90,100",4.0,0.5973758802930608,0.33471403288362755,0.5955419327796342,0.12878330573775718,40.92923146593276,16.756643248318777,3.356215909888149,177392539.0,306632151.0,0.0,0.0,0.0,0.0,0.0,2.0,0.51525,29.614,0.00355,4.082,9.453230999999999,0.44,1.6395,3.8115,0.0925,1.4115,0.918021709862797
3,41,0,failure_and_attribution_analysis\full_project_runs\20260514_155731\simulation_data\4\20260514_155731\current_session,session_0000,3,41,2,"90,100",4.0,0.653519365000214,0.6813330086468984,0.9853686627440621,0.08209159079664174,41.992570733953805,18.238564895825963,3.235154030272999,110656956.0,320630740.0,0.0,0.0,0.0,4.0,0.0,0.0,0.8579,11.9215,0.0011,2.7889999999999997,-10.3919915,0.47150000000000003,0.12,2.3095,0.0533,0.079,0.9225571324090415
3,42,0,failure_and_attribution_analysis\full_project_runs\20260514_155731\simulation_data\4\20260514_155731\current_session,session_0000,3,42,2,"90,100",4.0,0.25510150562471673,0.3352984993262161,0.47372768279679806,0.03339241820726829,42.88730275275925,20.848601699984947,3.510857745406891,100000000.0,300295995.0,0.0,0.0,2.0,0.0,0.0,0.0,0.31075,39.651,0.00065,4.698,9.531613,0.484,0.9744999999999999,4.1665,0.04085,0.8585,0.8679377569158278
3,43,0,failure_and_attribution_analysis\full_project_runs\20260514_155731\simulation_data\4\20260514_155731\current_session,session_0000,3,43,2,"90,100",4.0,0.391832979575477,0.6848881488371639,0.7742843084756743,0.09433033975570373,44.626972166521284,19.335310197884045,3.628628135971363,122670119.0,311650193.0,0.0,0.0,2.0,0.0,0.0,0.0,0.3527,58.907,0.0010500000000000002,3.9909999999999997,10.986578999999999,0.4685,1.187,3.8485,0.0417,1.0365,0.8829734850564841
3,44,0,failure_and_attribution_analysis\full_project_runs\20260514_155731\simulation_data\4\20260514_155731\current_session,session_0000,3,44,2,"90,100",4.0,0.8338635893833826,0.4252185140934778,0.4252185140934778,0.2,43.23966131443811,15.902539615173731,3.356933796756844,538654616.0,425044277.0,0.0,0.0,0.0,0.0,0.0,0.0,0.675,46.0745,0.0035,3.314,3.094763,0.4335,2.8800000000000003,4.1035,0.15000000000000002,2.5835,0.8560051060774687
3,45,0,failure_and_attribution_analysis\full_project_runs\20260514_155731\simulation_data\4\20260514_155731\current_session,session_0000,3,45,2,"90,100",4.0,0.5692897602961725,0.7443653774068684,0.8574652374752645,0.10770221094948842,42.5969544036932,17.34807584541667,3.729769982177995,195707032.0,320820059.0,0.0,3.0,0.0,0.0,0.0,0.0,0.81025,10.817499999999999,0.0014000000000000002,2.6555,2.2608185,0.38,1.5045000000000002,3.8689999999999998,0.0775,1.3599999999999999,0.8533480858306373
3,46,0,failure_and_attribution_analysis\full_project_runs\20260514_155731\simulation_data\4\20260514_155731\current_session,session_0000,3,46,2,"90,100",4.0,0.8854031321649696,0.4717055297457414,0.7986385767151101,0.12078732144468166,43.26036871745536,17.888756254843365,3.870667636299829,418331560.0,386260502.0,4.0,0.0,0.0,0.0,0.0,0.0,0.8607,12.8205,0.003,3.0605,0.10283049999999999,0.41400000000000003,2.2385,2.4665,0.11915,2.0909999999999997,0.8880727953530172
3,47,0,failure_and_attribution_analysis\full_project_runs\20260514_155731\simulation_data\4\20260514_155731\current_session,session_0000,3,47,2,"90,100",4.0,0.8224281982085248,0.5862605214790348,0.6463900911067532,0.14834517499987881,42.85384295619389,16.89361723531506,3.606932667110716,508481339.0,404107557.0,3.0,0.0,0.0,0.0,0.0,0.0,0.9282,7.54,0.00295,2.3465,-1.196895,0.38549999999999995,2.5324999999999998,3.8335,0.12000000000000001,2.4085,0.6233901312129095
3,48,0,failure_and_attribution_analysis\full_project_runs\20260514_155731\simulation_data\4\20260514_155731\current_session,session_0000,3,48,2,"90,100",4.0,0.7534868795067057,0.5922875144044634,0.8529651256025375,0.14704388945365485,43.04618810547646,18.36414267661972,3.5048301056484075,339981338.0,313478291.0,0.0,2.0,0.0,0.0,0.0,0.0,0.70735,32.6355,0.0026499999999999996,2.8525,4.682812,0.42,1.7959999999999998,2.857,0.10165,1.63,0.9101907264695659
3,49,0,failure_and_attribution_analysis\full_project_runs\20260514_155731\simulation_data\4\20260514_155731\current_session,session_0000,3,49,2,"90,100",4.0,0.2754074001946023,0.6482759953272149,0.702662774889969,0.08918568789558183,42.237423505563726,19.005512513760458,3.4328054346962213,357527848.0,500000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48885,146.8935,0.0031999999999999997,3.7195,6.9353385,0.393,2.4015000000000004,3.8365,0.1567,2.183,0.8222239162692773
4,50,0,failure_and_attribution_analysis\full_project_runs\20260514_155731\simulation_data\4\20260514_155731\current_session,session_0000,4,50,2,"90,100",4.0,0.32353561385162277,0.25388625112089014,0.25388625112089014,0.18219448296792873,44.47520109579633,17.731276411328583,3.735689007152353,198619553.0,257877991.0,0.0,0.0,0.0,0.0,4.0,0.0,0.16075,93.584,0.0025000000000000005,5.084,12.1372445,0.399,1.589,4.7915,0.11915,1.3980000000000001,0.8662012352834223
4,51,0,failure_and_attribution_analysis\full_project_runs\20260514_155731\simulation_data\4\20260514_155731\current_session,session_0000,4,51,2,"90,100",4.0,0.18911923750516257,0.5410963918126722,0.5442838668903146,0.03781309010944402,42.83629225165633,15.113311529672496,3.161259616122113,100000000.0,139123338.0,0.0,0.0,0.0,4.0,0.0,0.0,0.23174999999999998,17.225,0.00085,5.096,-9.6753965,0.385,1.087,4.7315,0.0575,0.9585,0.91785974987062
4,52,0,failure_and_attribution_analysis\full_project_runs\20260514_155731\simulation_data\4\20260514_155731\current_session,session_0000,4,52,2,"90,100",4.0,0.0826428043372997,0.0,0.0,0.08098672816428958,45.15919943687289,17.553620744413713,3.4577160892205945,191055107.0,297375648.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.985,0.00145,5.1129999999999995,13.339929,0.4365,1.6905000000000001,4.326499999999999,0.07915,1.5390000000000001,0.8674237738838637
4,53,0,failure_and_attribution_analysis\full_project_runs\20260514_155731\simulation_data\4\20260514_155731\current_session,session_0000,4,53,2,"90,100",4.0,0.2692261577408984,0.25067111757300126,0.25067111757300126,0.2,44.57998566639881,16.894166167799753,3.6415936517188463,100000000.0,427206356.0,0.0,3.0,0.0,0.0,0.0,0.0,0.1258,59.1655,0.00165,5.266500000000001,13.8096475,0.392,1.238,4.3695,0.0675,1.081,0.8944090643590573
4,54,0,failure_and_attribution_analysis\full_project_runs\20260514_155731\simulation_data\4\20260514_155731\current_session,session_0000,4,54,2,"90,100",4.0,0.31334046054320397,0.5417300474473173,0.9345765896061533,0.1041141384693985,45.80234737259631,14.575910038482409,3.494010124012479,100000000.0,199101328.0,0.0,0.0,0.0,4.0,0.0,0.0,0.51025,22.740499999999997,0.0008,3.7969999999999997,-12.2313775,0.538,1.296,3.9785000000000004,0.048350000000000004,0.9335,0.8513264372039648
4,55,0,failure_and_attribution_analysis\full_project_runs\20260514_155731\simulation_data\4\20260514_155731\current_session,session_0000,4,55,2,"90,100",4.0,0.7776579579454603,0.36426826478008184,0.7973359266736041,0.18197535450722446,42.33157520749028,17.563328652878234,3.8402387915080585,282580172.0,298258217.0,4.0,0.0,0.0,0.0,0.0,0.0,0.6863000000000001,52.992000000000004,0.0042,3.6310000000000002,3.1026605,0.494,3.2225,3.2045,0.075,1.5695000000000001,0.7479627304164241
4,56,0,failure_and_attribution_analysis\full_project_runs\20260514_155731\simulation_data\4\20260514_155731\current_session,session_0000,4,56,2,"90,100",4.0,0.9869205495290914,0.29497838584615954,0.29497838584615954,0.1896755990522439,43.58363056500718,18.541139172710057,3.3531251899758927,162604106.0,500000000.0,0.0,0.0,0.0,0.0,1.0,0.0,0.42215,61.233000000000004,0.0017000000000000001,3.529,11.152322,0.6579999999999999,1.8365,3.274,0.10414999999999999,1.6764999999999999,0.9081692799421863
4,57,0,failure_and_attribution_analysis\full_project_runs\20260514_155731\simulation_data\4\20260514_155731\current_session,session_0000,4,57,2,"90,100",4.0,0.5526211462702604,0.4435036364443152,0.872986125041737,0.15319216476187694,43.29572628005222,19.482921188349323,3.61561556719018,100000000.0,238847426.0,0.0,2.0,0.0,0.0,0.0,0.0,0.5628500000000001,17.873,0.0008,3.589,8.677400500000001,0.483,0.9834999999999999,3.4745,0.0358,0.8115,0.9508390701922698
